adstrd_code,adstrd_nm,brtc_nm,signgu_nm
43750350 ,이월면,충청북도,진천군
43750370 ,광혜원면,충청북도,진천군
43760250 ,괴산읍,충청북도,괴산군
43760310 ,감물면,충청북도,괴산군
43760320 ,장연면,충청북도,괴산군
43760330 ,연풍면,충청북도,괴산군
43760340 ,칠성면,충청북도,괴산군
43760350 ,문광면,충청북도,괴산군
43760360 ,청천면,충청북도,괴산군
43760370 ,청안면,충청북도,괴산군
43760390 ,사리면,충청북도,괴산군
43760400 ,소수면,충청북도,괴산군
43760410 ,불정면,충청북도,괴산군
43770250 ,음성읍,충청북도,음성군
43770253 ,금왕읍,충청북도,음성군
43770310 ,소이면,충청북도,음성군
43770320 ,원남면,충청북도,음성군
43770330 ,맹동면,충청북도,음성군
43770340 ,대소면,충청북도,음성군
43770350 ,삼성면,충청북도,음성군
43770360 ,생극면,충청북도,음성군
43770370 ,감곡면,충청북도,음성군
43800250 ,단양읍,충청북도,단양군
43800253 ,매포읍,충청북도,단양군
43800310 ,대강면,충청북도,단양군
43800320 ,가곡면,충청북도,단양군
43800330 ,영춘면,충청북도,단양군
43800340 ,어상천면,충청북도,단양군
43800350 ,적성면,충청북도,단양군
43800360 ,단성면,충청북도,단양군
44131250 ,목천읍,충청남도,천안시 동남구
44131310 ,풍세면,충청남도,천안시 동남구
44131320 ,광덕면,충청남도,천안시 동남구
44131330 ,북면,충청남도,천안시 동남구
44131340 ,성남면,충청남도,천안시 동남구
44131350 ,수신면,충청남도,천안시 동남구
44131360 ,병천면,충청남도,천안시 동남구
44131370 ,동면,충청남도,천안시 동남구
44131510 ,중앙동,충청남도,천안시 동남구
44131520 ,문성동,충청남도,천안시 동남구
44131530 ,원성1동,충청남도,천안시 동남구
44131540 ,원성2동,충청남도,천안시 동남구
44131550 ,봉명동,충청남도,천안시 동남구
44131560 ,일봉동,충청남도,천안시 동남구
44131570 ,신방동,충청남도,천안시 동남구
44131580 ,청룡동,충청남도,천안시 동남구
44131590 ,신안동,충청남도,천안시 동남구
44133250 ,성환읍,충청남도,천안시 서북구
44133253 ,성거읍,충청남도,천안시 서북구
44133256 ,직산읍,충청남도,천안시 서북구
44133310 ,입장면,충청남도,천안시 서북구
44133510 ,성정1동,충청남도,천안시 서북구
44133520 ,성정2동,충청남도,천안시 서북구
44133530 ,쌍용1동,충청남도,천안시 서북구
44133540 ,쌍용2동,충청남도,천안시 서북구
44133550 ,쌍용3동,충청남도,천안시 서북구
44133560 ,백석동,충청남도,천안시 서북구
44133565 ,불당동,충청남도,천안시 서북구
44133580 ,부성1동,충청남도,천안시 서북구
44133590 ,부성2동,충청남도,천안시 서북구
44150250 ,유구읍,충청남도,공주시
44150310 ,이인면,충청남도,공주시
44150320 ,탄천면,충청남도,공주시
44150330 ,계룡면,충청남도,공주시
44150340 ,반포면,충청남도,공주시
44150360 ,의당면,충청남도,공주시
44150370 ,정안면,충청남도,공주시
44150380 ,우성면,충청남도,공주시
44150390 ,사곡면,충청남도,공주시
44150400 ,신풍면,충청남도,공주시
44150510 ,중학동,충청남도,공주시
44150540 ,웅진동,충청남도,공주시
44150550 ,금학동,충청남도,공주시
44150560 ,옥룡동,충청남도,공주시
44150570 ,신관동,충청남도,공주시
44150590 ,월송동,충청남도,공주시
44180250 ,웅천읍,충청남도,보령시
44180310 ,주포면,충청남도,보령시
44180320 ,오천면,충청남도,보령시
44180330 ,천북면,충청남도,보령시
44180340 ,청소면,충청남도,보령시
44180350 ,청라면,충청남도,보령시
44180360 ,남포면,충청남도,보령시
44180380 ,주산면,충청남도,보령시
44180390 ,미산면,충청남도,보령시
44180400 ,성주면,충청남도,보령시
44180410 ,주교면,충청남도,보령시
44180515 ,대천1동,충청남도,보령시
44180525 ,대천2동,충청남도,보령시
44180535 ,대천3동,충청남도,보령시
44180545 ,대천4동,충청남도,보령시
44180565 ,대천5동,충청남도,보령시
44200250 ,염치읍,충청남도,아산시
44200253 ,배방읍,충청남도,아산시
44200310 ,송악면,충청남도,아산시
44200330 ,탕정면,충청남도,아산시
44200350 ,음봉면,충청남도,아산시
44200360 ,둔포면,충청남도,아산시
44200370 ,영인면,충청남도,아산시
44200380 ,인주면,충청남도,아산시
44200390 ,선장면,충청남도,아산시
44200400 ,도고면,충청남도,아산시
44200410 ,신창면,충청남도,아산시
44200570 ,온양1동,충청남도,아산시
44200580 ,온양2동,충청남도,아산시
44200590 ,온양3동,충청남도,아산시
44200600 ,온양4동,충청남도,아산시
44200610 ,온양5동,충청남도,아산시
44200620 ,온양6동,충청남도,아산시
44210250 ,대산읍,충청남도,서산시
44210310 ,인지면,충청남도,서산시
44210320 ,부석면,충청남도,서산시
44210330 ,팔봉면,충청남도,서산시
44210340 ,지곡면,충청남도,서산시
44210360 ,성연면,충청남도,서산시
44210370 ,음암면,충청남도,서산시
44210380 ,운산면,충청남도,서산시
44210390 ,해미면,충청남도,서산시
44210400 ,고북면,충청남도,서산시
44210510 ,부춘동,충청남도,서산시
44210525 ,동문1동,충청남도,서산시
44210535 ,동문2동,충청남도,서산시
44210540 ,수석동,충청남도,서산시
44210550 ,석남동,충청남도,서산시
44230250 ,강경읍,충청남도,논산시
44230253 ,연무읍,충청남도,논산시
44230310 ,성동면,충청남도,논산시
44230320 ,광석면,충청남도,논산시
44230330 ,노성면,충청남도,논산시
44230340 ,상월면,충청남도,논산시
44230350 ,부적면,충청남도,논산시
44230360 ,연산면,충청남도,논산시
44230380 ,벌곡면,충청남도,논산시
44230390 ,양촌면,충청남도,논산시
44230400 ,가야곡면,충청남도,논산시
44230410 ,은진면,충청남도,논산시
44230420 ,채운면,충청남도,논산시
44230510 ,취암동,충청남도,논산시
44230520 ,부창동,충청남도,논산시
44250310 ,두마면,충청남도,계룡시
44250315 ,엄사면,충청남도,계룡시
44250330 ,신도안면,충청남도,계룡시
44250510 ,금암동,충청남도,계룡시
44270250 ,합덕읍,충청남도,당진시
44270253 ,송악읍,충청남도,당진시
44270310 ,고대면,충청남도,당진시
44270320 ,석문면,충청남도,당진시
44270330 ,대호지면,충청남도,당진시
44270340 ,정미면,충청남도,당진시
44270350 ,면천면,충청남도,당진시
44270360 ,순성면,충청남도,당진시
44270370 ,우강면,충청남도,당진시
44270380 ,신평면,충청남도,당진시
44270390 ,송산면,충청남도,당진시
44270510 ,당진1동,충청남도,당진시
44270520 ,당진2동,충청남도,당진시
44270530 ,당진3동,충청남도,당진시
44710250 ,금산읍,충청남도,금산군
44710310 ,금성면,충청남도,금산군
44710320 ,제원면,충청남도,금산군
44710330 ,부리면,충청남도,금산군
44710340 ,군북면,충청남도,금산군
44710350 ,남일면,충청남도,금산군
44710360 ,남이면,충청남도,금산군
44710370 ,진산면,충청남도,금산군
44710380 ,복수면,충청남도,금산군
44710390 ,추부면,충청남도,금산군
44760250 ,부여읍,충청남도,부여군
44760310 ,규암면,충청남도,부여군
44760320 ,은산면,충청남도,부여군
44760330 ,외산면,충청남도,부여군
44760340 ,내산면,충청남도,부여군
44760350 ,구룡면,충청남도,부여군
44760360 ,홍산면,충청남도,부여군
44760370 ,옥산면,충청남도,부여군
44760380 ,남면,충청남도,부여군
44760390 ,충화면,충청남도,부여군
44760400 ,양화면,충청남도,부여군
44760410 ,임천면,충청남도,부여군
44760420 ,장암면,충청남도,부여군
44760430 ,세도면,충청남도,부여군
44760440 ,석성면,충청남도,부여군
44760450 ,초촌면,충청남도,부여군
44770250 ,장항읍,충청남도,서천군
44770253 ,서천읍,충청남도,서천군
44770310 ,마서면,충청남도,서천군
44770320 ,화양면,충청남도,서천군
44770330 ,기산면,충청남도,서천군
44770340 ,한산면,충청남도,서천군
44770350 ,마산면,충청남도,서천군
44770360 ,시초면,충청남도,서천군
44770370 ,문산면,충청남도,서천군
44770380 ,판교면,충청남도,서천군
44770390 ,종천면,충청남도,서천군
44770400 ,비인면,충청남도,서천군
44770410 ,서면,충청남도,서천군
44790250 ,청양읍,충청남도,청양군
44790310 ,운곡면,충청남도,청양군
44790320 ,대치면,충청남도,청양군
44790330 ,정산면,충청남도,청양군
44790340 ,목면,충청남도,청양군
44790350 ,청남면,충청남도,청양군
44790360 ,장평면,충청남도,청양군
44790370 ,남양면,충청남도,청양군
44790380 ,화성면,충청남도,청양군
44790390 ,비봉면,충청남도,청양군
44800250 ,홍성읍,충청남도,홍성군
44800253 ,광천읍,충청남도,홍성군
44800256 ,홍북읍,충청남도,홍성군
44800320 ,금마면,충청남도,홍성군
44800330 ,홍동면,충청남도,홍성군
44800340 ,장곡면,충청남도,홍성군
44800350 ,은하면,충청남도,홍성군
44800360 ,결성면,충청남도,홍성군
44800370 ,서부면,충청남도,홍성군
44800380 ,갈산면,충청남도,홍성군
44800390 ,구항면,충청남도,홍성군
44810250 ,예산읍,충청남도,예산군
44810253 ,삽교읍,충청남도,예산군
44810310 ,대술면,충청남도,예산군
44810320 ,신양면,충청남도,예산군
44810330 ,광시면,충청남도,예산군
44810340 ,대흥면,충청남도,예산군
44810350 ,응봉면,충청남도,예산군
44810360 ,덕산면,충청남도,예산군
44810370 ,봉산면,충청남도,예산군
44810380 ,고덕면,충청남도,예산군
44810390 ,신암면,충청남도,예산군
44810400 ,오가면,충청남도,예산군
44825250 ,태안읍,충청남도,태안군
44825253 ,안면읍,충청남도,태안군
44825310 ,고남면,충청남도,태안군
44825320 ,남면,충청남도,태안군
44825330 ,근흥면,충청남도,태안군
44825340 ,소원면,충청남도,태안군
44825350 ,원북면,충청남도,태안군
44825360 ,이원면,충청남도,태안군
45111510 ,중앙동,전라북도,전주시 완산구
45111530 ,풍남동,전라북도,전주시 완산구
45111605 ,노송동,전라북도,전주시 완산구
45111635 ,완산동,전라북도,전주시 완산구
45111650 ,동서학동,전라북도,전주시 완산구
45111660 ,서서학동,전라북도,전주시 완산구
45111671 ,중화산1동,전라북도,전주시 완산구
45111672 ,중화산2동,전라북도,전주시 완산구
45111680 ,서신동,전라북도,전주시 완산구
45111691 ,평화1동,전라북도,전주시 완산구
45111692 ,평화2동,전라북도,전주시 완산구
45111701 ,삼천1동,전라북도,전주시 완산구
45111702 ,삼천2동,전라북도,전주시 완산구
45111703 ,삼천3동,전라북도,전주시 완산구
45111711 ,효자1동,전라북도,전주시 완산구
45111712 ,효자2동,전라북도,전주시 완산구
45111713 ,효자3동,전라북도,전주시 완산구
45111714 ,효자4동,전라북도,전주시 완산구
45111730 ,효자5동,전라북도,전주시 완산구
45113525 ,진북동,전라북도,전주시 덕진구
45113540 ,인후1동,전라북도,전주시 덕진구
45113550 ,인후2동,전라북도,전주시 덕진구
45113560 ,인후3동,전라북도,전주시 덕진구
45113570 ,덕진동,전라북도,전주시 덕진구
45113580 ,금암1동,전라북도,전주시 덕진구
45113590 ,금암2동,전라북도,전주시 덕진구
45113600 ,팔복동,전라북도,전주시 덕진구
45113611 ,우아1동,전라북도,전주시 덕진구
45113612 ,우아2동,전라북도,전주시 덕진구
45113620 ,호성동,전라북도,전주시 덕진구
45113641 ,송천1동,전라북도,전주시 덕진구
45113642 ,송천2동,전라북도,전주시 덕진구
45113650 ,조촌동,전라북도,전주시 덕진구
45113665 ,여의동,전라북도,전주시 덕진구
45113670 ,혁신동,전라북도,전주시 덕진구
45130250 ,옥구읍,전라북도,군산시
45130310 ,옥산면,전라북도,군산시
45130320 ,회현면,전라북도,군산시
45130330 ,임피면,전라북도,군산시
45130340 ,서수면,전라북도,군산시
45130350 ,대야면,전라북도,군산시
45130360 ,개정면,전라북도,군산시
45130370 ,성산면,전라북도,군산시
45130380 ,나포면,전라북도,군산시
45130390 ,옥도면,전라북도,군산시
45130400 ,옥서면,전라북도,군산시
45130515 ,해신동,전라북도,군산시
45130530 ,월명동,전라북도,군산시
45130550 ,신풍동,전라북도,군산시
45130560 ,삼학동,전라북도,군산시
45130605 ,중앙동,전라북도,군산시
45130640 ,흥남동,전라북도,군산시
45130650 ,조촌동,전라북도,군산시
45130660 ,경암동,전라북도,군산시
45130670 ,구암동,전라북도,군산시
45130680 ,개정동,전라북도,군산시
45130690 ,수송동,전라북도,군산시
45130701 ,나운1동,전라북도,군산시
45130702 ,나운2동,전라북도,군산시
45130703 ,나운3동,전라북도,군산시
45130710 ,소룡동,전라북도,군산시
45130720 ,미성동,전라북도,군산시
45140250 ,함열읍,전라북도,익산시
45140310 ,오산면,전라북도,익산시
45140320 ,황등면,전라북도,익산시
45140330 ,함라면,전라북도,익산시
45140340 ,웅포면,전라북도,익산시
45140350 ,성당면,전라북도,익산시
45140360 ,용안면,전라북도,익산시
45140370 ,낭산면,전라북도,익산시
45140380 ,망성면,전라북도,익산시
45140390 ,여산면,전라북도,익산시
45140400 ,금마면,전라북도,익산시
45140410 ,왕궁면,전라북도,익산시
45140420 ,춘포면,전라북도,익산시
45140430 ,삼기면,전라북도,익산시
45140440 ,용동면,전라북도,익산시
45140520 ,중앙동,전라북도,익산시
45140530 ,평화동,전라북도,익산시
45140560 ,인화동,전라북도,익산시
45140570 ,동산동,전라북도,익산시
45140580 ,마동,전라북도,익산시
45140595 ,남중동,전라북도,익산시
45140610 ,모현동,전라북도,익산시
45140620 ,송학동,전라북도,익산시
45140646 ,영등1동,전라북도,익산시
45140647 ,영등2동,전라북도,익산시
45140652 ,어양동,전라북도,익산시
45140656 ,신동,전라북도,익산시
45140670 ,팔봉동,전라북도,익산시
45140690 ,삼성동,전라북도,익산시
45180250 ,신태인읍,전라북도,정읍시
45180310 ,북면,전라북도,정읍시
45180320 ,입암면,전라북도,정읍시
45180330 ,소성면,전라북도,정읍시
45180340 ,고부면,전라북도,정읍시
45180350 ,영원면,전라북도,정읍시
45180360 ,덕천면,전라북도,정읍시
45180370 ,이평면,전라북도,정읍시
45180380 ,정우면,전라북도,정읍시
45180390 ,태인면,전라북도,정읍시
45180400 ,감곡면,전라북도,정읍시
45180410 ,옹동면,전라북도,정읍시
45180420 ,칠보면,전라북도,정읍시
45180430 ,산내면,전라북도,정읍시
45180440 ,산외면,전라북도,정읍시
45180510 ,수성동,전라북도,정읍시
45180520 ,장명동,전라북도,정읍시
45180535 ,내장상동,전라북도,정읍시
45180545 ,시기동,전라북도,정읍시
45180565 ,초산동,전라북도,정읍시
45180570 ,연지동,전라북도,정읍시
45180580 ,농소동,전라북도,정읍시
45180595 ,상교동,전라북도,정읍시
45190250 ,운봉읍,전라북도,남원시
45190310 ,주천면,전라북도,남원시
45190320 ,수지면,전라북도,남원시
45190330 ,송동면,전라북도,남원시
45190340 ,주생면,전라북도,남원시
45190350 ,금지면,전라북도,남원시
45190360 ,대강면,전라북도,남원시
45190370 ,대산면,전라북도,남원시
45190380 ,사매면,전라북도,남원시
45190390 ,덕과면,전라북도,남원시
45190400 ,보절면,전라북도,남원시
45190410 ,산동면,전라북도,남원시
45190420 ,이백면,전라북도,남원시
45190450 ,아영면,전라북도,남원시
45190460 ,산내면,전라북도,남원시
45190470 ,인월면,전라북도,남원시
45190510 ,동충동,전라북도,남원시
45190520 ,죽항동,전라북도,남원시
45190540 ,노암동,전라북도,남원시
45190550 ,금동,전라북도,남원시
45190560 ,왕정동,전라북도,남원시
45190570 ,향교동,전라북도,남원시
45190590 ,도통동,전라북도,남원시
45210250 ,만경읍,전라북도,김제시
45210320 ,죽산면,전라북도,김제시
45210330 ,백산면,전라북도,김제시
45210340 ,용지면,전라북도,김제시
45210350 ,백구면,전라북도,김제시
45210360 ,부량면,전라북도,김제시
45210380 ,공덕면,전라북도,김제시
45210390 ,청하면,전라북도,김제시
45210400 ,성덕면,전라북도,김제시
45210410 ,진봉면,전라북도,김제시
45210420 ,금구면,전라북도,김제시
45210430 ,봉남면,전라북도,김제시
45210440 ,황산면,전라북도,김제시
45210450 ,금산면,전라북도,김제시
45210460 ,광활면,전라북도,김제시
45210510 ,요촌동,전라북도,김제시
45210520 ,신풍동,전라북도,김제시
45210540 ,검산동,전라북도,김제시
45210580 ,교월동,전라북도,김제시
45710250 ,삼례읍,전라북도,완주군
45710253 ,봉동읍,전라북도,완주군
45710256 ,용진읍,전라북도,완주군
45710320 ,상관면,전라북도,완주군
45710330 ,이서면,전라북도,완주군
45710340 ,소양면,전라북도,완주군
45710350 ,구이면,전라북도,완주군
45710360 ,고산면,전라북도,완주군
45710370 ,비봉면,전라북도,완주군
45710380 ,운주면,전라북도,완주군
45710390 ,화산면,전라북도,완주군
45710400 ,동상면,전라북도,완주군
45710410 ,경천면,전라북도,완주군
45720250 ,진안읍,전라북도,진안군
45720310 ,용담면,전라북도,진안군
45720320 ,안천면,전라북도,진안군
45720330 ,동향면,전라북도,진안군
45720340 ,상전면,전라북도,진안군
45720350 ,백운면,전라북도,진안군
45720360 ,성수면,전라북도,진안군
45720370 ,마령면,전라북도,진안군
45720380 ,부귀면,전라북도,진안군
45720390 ,정천면,전라북도,진안군
45720400 ,주천면,전라북도,진안군
45730250 ,무주읍,전라북도,무주군
45730310 ,무풍면,전라북도,무주군
45730320 ,설천면,전라북도,무주군
45730330 ,적상면,전라북도,무주군
45730340 ,안성면,전라북도,무주군
45730350 ,부남면,전라북도,무주군
45740250 ,장수읍,전라북도,장수군
45740310 ,산서면,전라북도,장수군
45740320 ,번암면,전라북도,장수군
45740335 ,장계면,전라북도,장수군
45740340 ,천천면,전라북도,장수군
45740350 ,계남면,전라북도,장수군
45740360 ,계북면,전라북도,장수군
45750250 ,임실읍,전라북도,임실군
45750310 ,청웅면,전라북도,임실군
45750320 ,운암면,전라북도,임실군
45750330 ,신평면,전라북도,임실군
45750340 ,성수면,전라북도,임실군
45750355 ,오수면,전라북도,임실군
45750360 ,신덕면,전라북도,임실군
45750370 ,삼계면,전라북도,임실군
45750380 ,관촌면,전라북도,임실군
45750390 ,강진면,전라북도,임실군
45750400 ,덕치면,전라북도,임실군
45750410 ,지사면,전라북도,임실군
45770250 ,순창읍,전라북도,순창군
45770310 ,인계면,전라북도,순창군
45770320 ,동계면,전라북도,순창군
45770330 ,풍산면,전라북도,순창군
45770340 ,금과면,전라북도,순창군
45770350 ,팔덕면,전라북도,순창군
45770360 ,쌍치면,전라북도,순창군
45770370 ,복흥면,전라북도,순창군
45770380 ,적성면,전라북도,순창군
45770390 ,유등면,전라북도,순창군
45770400 ,구림면,전라북도,순창군
45790250 ,고창읍,전라북도,고창군
45790310 ,고수면,전라북도,고창군
45790320 ,아산면,전라북도,고창군
45790330 ,무장면,전라북도,고창군
45790340 ,공음면,전라북도,고창군
45790350 ,상하면,전라북도,고창군
45790360 ,해리면,전라북도,고창군
45790370 ,성송면,전라북도,고창군
45790380 ,대산면,전라북도,고창군
45790390 ,심원면,전라북도,고창군
45790400 ,흥덕면,전라북도,고창군
45790410 ,성내면,전라북도,고창군
45790420 ,신림면,전라북도,고창군
45790430 ,부안면,전라북도,고창군
45800250 ,부안읍,전라북도,부안군
45800310 ,주산면,전라북도,부안군
45800320 ,동진면,전라북도,부안군
45800330 ,행안면,전라북도,부안군
45800340 ,계화면,전라북도,부안군
45800350 ,보안면,전라북도,부안군
45800360 ,변산면,전라북도,부안군
45800370 ,진서면,전라북도,부안군
45800380 ,백산면,전라북도,부안군
45800390 ,상서면,전라북도,부안군
45800400 ,하서면,전라북도,부안군
45800410 ,줄포면,전라북도,부안군
45800420 ,위도면,전라북도,부안군
46110510 ,용당1동,전라남도,목포시
46110520 ,용당2동,전라남도,목포시
46110535 ,연동,전라남도,목포시
46110545 ,산정동,전라남도,목포시
46110554 ,연산동,전라남도,목포시
46110558 ,원산동,전라남도,목포시
46110565 ,대성동,전라남도,목포시
46110595 ,목원동,전라남도,목포시
46110640 ,동명동,전라남도,목포시
46110645 ,삼학동,전라남도,목포시
46110655 ,만호동,전라남도,목포시
46110660 ,유달동,전라남도,목포시
46110695 ,죽교동,전라남도,목포시
46110705 ,북항동,전라남도,목포시
46110745 ,용해동,전라남도,목포시
46110750 ,이로동,전라남도,목포시
46110756 ,상동,전라남도,목포시
46110757 ,하당동,전라남도,목포시
46110758 ,신흥동,전라남도,목포시
46110780 ,삼향동,전라남도,목포시
46110790 ,옥암동,전라남도,목포시
46110800 ,부흥동,전라남도,목포시
46110810 ,부주동,전라남도,목포시
46130250 ,돌산읍,전라남도,여수시
46130310 ,소라면,전라남도,여수시
46130320 ,율촌면,전라남도,여수시
46130330 ,화양면,전라남도,여수시
46130340 ,남면,전라남도,여수시
46130350 ,화정면,전라남도,여수시
46130360 ,삼산면,전라남도,여수시
46130515 ,동문동,전라남도,여수시
46130535 ,한려동,전라남도,여수시
46130570 ,중앙동,전라남도,여수시
46130600 ,충무동,전라남도,여수시
46130625 ,광림동,전라남도,여수시
46130635 ,서강동,전라남도,여수시
46130655 ,대교동,전라남도,여수시
46130670 ,국동,전라남도,여수시
46130685 ,월호동,전라남도,여수시
46130700 ,여서동,전라남도,여수시
46130710 ,문수동,전라남도,여수시
46130730 ,미평동,전라남도,여수시
46130740 ,둔덕동,전라남도,여수시
46130765 ,만덕동,전라남도,여수시
46130780 ,쌍봉동,전라남도,여수시
46130790 ,시전동,전라남도,여수시
46130800 ,여천동,전라남도,여수시
46130810 ,주삼동,전라남도,여수시
46130820 ,삼일동,전라남도,여수시
46130830 ,묘도동,전라남도,여수시
46150250 ,승주읍,전라남도,순천시
46150310 ,해룡면,전라남도,순천시
46150320 ,서면,전라남도,순천시
46150330 ,황전면,전라남도,순천시
46150340 ,월등면,전라남도,순천시
46150350 ,주암면,전라남도,순천시
46150360 ,송광면,전라남도,순천시
46150370 ,외서면,전라남도,순천시
46150380 ,낙안면,전라남도,순천시
46150390 ,별량면,전라남도,순천시
46150400 ,상사면,전라남도,순천시
46150515 ,향동,전라남도,순천시
46150540 ,매곡동,전라남도,순천시
46150550 ,삼산동,전라남도,순천시
46150560 ,조곡동,전라남도,순천시
46150570 ,덕연동,전라남도,순천시
46150580 ,풍덕동,전라남도,순천시
46150590 ,남제동,전라남도,순천시
46150600 ,저전동,전라남도,순천시
46150610 ,장천동,전라남도,순천시
46150620 ,중앙동,전라남도,순천시
46150635 ,도사동,전라남도,순천시
46150661 ,왕조1동,전라남도,순천시
46150665 ,왕조2동,전라남도,순천시
46170250 ,남평읍,전라남도,나주시
46170310 ,세지면,전라남도,나주시
46170320 ,왕곡면,전라남도,나주시
46170330 ,반남면,전라남도,나주시
46170340 ,공산면,전라남도,나주시
46170350 ,동강면,전라남도,나주시
46170360 ,다시면,전라남도,나주시
46170370 ,문평면,전라남도,나주시
46170380 ,노안면,전라남도,나주시
46170390 ,금천면,전라남도,나주시
46170400 ,산포면,전라남도,나주시
46170420 ,다도면,전라남도,나주시
46170430 ,봉황면,전라남도,나주시
46170510 ,송월동,전라남도,나주시
46170520 ,영강동,전라남도,나주시
46170540 ,금남동,전라남도,나주시
46170550 ,성북동,전라남도,나주시
46170580 ,영산동,전라남도,나주시
46170600 ,이창동,전라남도,나주시
46170620 ,빛가람동,전라남도,나주시
46230250 ,광양읍,전라남도,광양시
46230310 ,봉강면,전라남도,광양시
46230320 ,옥룡면,전라남도,광양시
46230330 ,옥곡면,전라남도,광양시
46230340 ,진상면,전라남도,광양시
46230350 ,진월면,전라남도,광양시
46230360 ,다압면,전라남도,광양시
46230515 ,골약동,전라남도,광양시
46230530 ,중마동,전라남도,광양시
46230540 ,광영동,전라남도,광양시
46230550 ,금호동,전라남도,광양시
46230570 ,태인동,전라남도,광양시
46710250 ,담양읍,전라남도,담양군
46710310 ,봉산면,전라남도,담양군
46710320 ,고서면,전라남도,담양군
46710335 ,가사문학면,전라남도,담양군
46710340 ,창평면,전라남도,담양군
46710350 ,대덕면,전라남도,담양군
46710360 ,무정면,전라남도,담양군
46710370 ,금성면,전라남도,담양군
46710380 ,용면,전라남도,담양군
46710390 ,월산면,전라남도,담양군
46710400 ,수북면,전라남도,담양군
46710410 ,대전면,전라남도,담양군
46720250 ,곡성읍,전라남도,곡성군
46720310 ,오곡면,전라남도,곡성군
46720320 ,삼기면,전라남도,곡성군
46720330 ,석곡면,전라남도,곡성군
46720340 ,목사동면,전라남도,곡성군
46720350 ,죽곡면,전라남도,곡성군
46720360 ,고달면,전라남도,곡성군
46720370 ,옥과면,전라남도,곡성군
46720380 ,입면,전라남도,곡성군
46720390 ,겸면,전라남도,곡성군
46720400 ,오산면,전라남도,곡성군
46730250 ,구례읍,전라남도,구례군
46730310 ,문척면,전라남도,구례군
46730320 ,간전면,전라남도,구례군
46730330 ,토지면,전라남도,구례군
46730340 ,마산면,전라남도,구례군
46730350 ,광의면,전라남도,구례군
46730360 ,용방면,전라남도,구례군
46730370 ,산동면,전라남도,구례군
46770250 ,고흥읍,전라남도,고흥군
46770253 ,도양읍,전라남도,고흥군
46770310 ,풍양면,전라남도,고흥군
46770320 ,도덕면,전라남도,고흥군
46770330 ,금산면,전라남도,고흥군
46770340 ,도화면,전라남도,고흥군
46770350 ,포두면,전라남도,고흥군
46770360 ,봉래면,전라남도,고흥군
46770370 ,점암면,전라남도,고흥군
46770380 ,과역면,전라남도,고흥군
46770390 ,남양면,전라남도,고흥군
46770400 ,동강면,전라남도,고흥군
46770410 ,대서면,전라남도,고흥군
46770420 ,두원면,전라남도,고흥군
46770440 ,영남면,전라남도,고흥군
46770450 ,동일면,전라남도,고흥군
46780250 ,보성읍,전라남도,보성군
46780253 ,벌교읍,전라남도,보성군
46780310 ,노동면,전라남도,보성군
46780320 ,미력면,전라남도,보성군
46780330 ,겸백면,전라남도,보성군
46780340 ,율어면,전라남도,보성군
46780350 ,복내면,전라남도,보성군
46780360 ,문덕면,전라남도,보성군
46780370 ,조성면,전라남도,보성군
46780380 ,득량면,전라남도,보성군
46780390 ,회천면,전라남도,보성군
46780400 ,웅치면,전라남도,보성군
46790250 ,화순읍,전라남도,화순군
46790310 ,한천면,전라남도,화순군
46790320 ,춘양면,전라남도,화순군
46790330 ,청풍면,전라남도,화순군
46790340 ,이양면,전라남도,화순군
46790350 ,능주면,전라남도,화순군
46790360 ,도곡면,전라남도,화순군
46790370 ,도암면,전라남도,화순군
46790380 ,이서면,전라남도,화순군
46790395 ,백아면,전라남도,화순군
46790400 ,동복면,전라남도,화순군
46790415 ,사평면,전라남도,화순군
46790420 ,동면,전라남도,화순군
46800250 ,장흥읍,전라남도,장흥군
46800253 ,관산읍,전라남도,장흥군
46800256 ,대덕읍,전라남도,장흥군
46800310 ,용산면,전라남도,장흥군
46800320 ,안양면,전라남도,장흥군
46800330 ,장동면,전라남도,장흥군
46800340 ,장평면,전라남도,장흥군
46800350 ,유치면,전라남도,장흥군
46800360 ,부산면,전라남도,장흥군
46800370 ,회진면,전라남도,장흥군
46810250 ,강진읍,전라남도,강진군
46810310 ,군동면,전라남도,강진군
46810320 ,칠량면,전라남도,강진군
46810330 ,대구면,전라남도,강진군
46810340 ,도암면,전라남도,강진군
46810350 ,신전면,전라남도,강진군
46810360 ,성전면,전라남도,강진군
46810370 ,작천면,전라남도,강진군
46810380 ,병영면,전라남도,강진군
46810390 ,옴천면,전라남도,강진군
46810400 ,마량면,전라남도,강진군
46820250 ,해남읍,전라남도,해남군
46820310 ,삼산면,전라남도,해남군
46820320 ,화산면,전라남도,해남군
46820330 ,현산면,전라남도,해남군
46820340 ,송지면,전라남도,해남군
46820350 ,북평면,전라남도,해남군
46820360 ,북일면,전라남도,해남군
46820370 ,옥천면,전라남도,해남군
46820380 ,계곡면,전라남도,해남군
46820390 ,마산면,전라남도,해남군
46820400 ,황산면,전라남도,해남군
46820410 ,산이면,전라남도,해남군
46820420 ,문내면,전라남도,해남군
46820430 ,화원면,전라남도,해남군
46830250 ,영암읍,전라남도,영암군
46830253 ,삼호읍,전라남도,영암군
46830310 ,덕진면,전라남도,영암군
46830320 ,금정면,전라남도,영암군
46830330 ,신북면,전라남도,영암군
46830340 ,시종면,전라남도,영암군
46830350 ,도포면,전라남도,영암군
