일자,행정동명,업종명,이용건수,이용금액,시명,구명,년,월,일,주차
2020-05-26,역삼2동,인터넷쇼핑,6749,462742625,서울특별시,강남구,2020,5,26,22
2020-05-26,등촌1동,인터넷쇼핑,350,22099555,서울특별시,강서구,2020,5,26,22
2020-05-26,성산2동,인터넷쇼핑,167,11460990,서울특별시,마포구,2020,5,26,22
2020-05-26,여의동,인터넷쇼핑,4195,252511065,서울특별시,영등포구,2020,5,26,22
2020-05-26,아현동,인터넷쇼핑,391514,13421733761,서울특별시,마포구,2020,5,26,22
2020-05-26,역삼1동,인터넷쇼핑,1147,54028573,서울특별시,강남구,2020,5,26,22
2020-05-26,회현동,인터넷쇼핑,61415,601063707,서울특별시,중구,2020,5,26,22
2020-05-26,여의동,인터넷쇼핑,125,2497758,서울특별시,영등포구,2020,5,26,22
2020-05-26,염리동,인터넷쇼핑,8660,494121755,서울특별시,마포구,2020,5,26,22
2020-05-26,서초3동,인터넷쇼핑,2,154924,서울특별시,서초구,2020,5,26,22
2020-05-26,회현동,인터넷쇼핑,278,7052359,서울특별시,중구,2020,5,26,22
2020-05-26,대치2동,인터넷쇼핑,282,16731210,서울특별시,강남구,2020,5,26,22
2020-05-26,상암동,인터넷쇼핑,33,548000,서울특별시,마포구,2020,5,26,22
2020-05-26,소공동,인터넷쇼핑,103370,9396694488,서울특별시,중구,2020,5,26,22
2020-05-26,회현동,인터넷쇼핑,32036,2423853650,서울특별시,중구,2020,5,26,22
2020-05-26,문정2동,인터넷쇼핑,2,137000,서울특별시,송파구,2020,5,26,22
2020-05-26,용신동,인터넷쇼핑,8,805230,서울특별시,동대문구,2020,5,26,22
2020-05-26,천호1동,인터넷쇼핑,96,5828350,서울특별시,강동구,2020,5,26,22
2020-05-26,중계2.3동,인터넷쇼핑,50,3786540,서울특별시,노원구,2020,5,26,22
2020-05-26,논현1동,인터넷쇼핑,6,1475600,서울특별시,강남구,2020,5,26,22
2020-05-26,성수2가3동,인터넷쇼핑,4,13090,서울특별시,성동구,2020,5,26,22
2020-05-26,한강로동,인터넷쇼핑,198917,9688153558,서울특별시,용산구,2020,5,26,22
2020-05-26,영등포동,인터넷쇼핑,8,188240,서울특별시,영등포구,2020,5,26,22
2020-05-26,천호2동,홈쇼핑,11714,1638539061,서울특별시,강동구,2020,5,26,22
2020-05-26,시흥3동,인터넷쇼핑,86,7184900,서울특별시,금천구,2020,5,26,22
2020-05-26,남현동,인터넷쇼핑,15,808020,서울특별시,관악구,2020,5,26,22
2020-05-26,발산1동,인터넷쇼핑,39,663000,서울특별시,강서구,2020,5,26,22
2020-05-26,상계10동,인터넷쇼핑,22,386000,서울특별시,노원구,2020,5,26,22
2020-05-26,시흥1동,인터넷쇼핑,3,138280,서울특별시,금천구,2020,5,26,22
2020-05-26,방학1동,인터넷쇼핑,41,3223890,서울특별시,도봉구,2020,5,26,22
2020-05-26,면목5동,인터넷쇼핑,77,4862034,서울특별시,중랑구,2020,5,26,22
2020-05-26,서초3동,인터넷쇼핑,437245,80675488728,서울특별시,서초구,2020,5,26,22
2020-05-26,공항동,인터넷쇼핑,1785,108820197,서울특별시,강서구,2020,5,26,22
2020-05-26,양평2동,인터넷쇼핑,5736,547709654,서울특별시,영등포구,2020,5,26,22
2020-05-26,상암동,인터넷쇼핑,215,10959310,서울특별시,마포구,2020,5,26,22
2020-05-26,방배4동,인터넷쇼핑,8938,283278188,서울특별시,서초구,2020,5,26,22
2020-05-26,상암동,홈쇼핑,2464,147755662,서울특별시,마포구,2020,5,26,22
2020-05-26,명동,인터넷쇼핑,9,10962000,서울특별시,중구,2020,5,26,22
2020-05-26,신도림동,인터넷쇼핑,30,2103720,서울특별시,구로구,2020,5,26,22
2020-05-26,서초4동,인터넷쇼핑,379,103050,서울특별시,서초구,2020,5,26,22
2020-05-26,목1동,인터넷쇼핑,41,1819031,서울특별시,양천구,2020,5,26,22
2020-05-26,남영동,인터넷쇼핑,368,12950000,서울특별시,용산구,2020,5,26,22
2020-05-26,가양2동,인터넷쇼핑,14,776020,서울특별시,강서구,2020,5,26,22
2020-05-26,구로3동,인터넷쇼핑,1,715000,서울특별시,구로구,2020,5,26,22
2020-05-26,문래동,인터넷쇼핑,165,11326686,서울특별시,영등포구,2020,5,26,22
2020-05-26,남영동,인터넷쇼핑,4388,50705030,서울특별시,용산구,2020,5,26,22
2020-05-26,합정동,인터넷쇼핑,3,694260,서울특별시,마포구,2020,5,26,22
2020-05-26,을지로동,인터넷쇼핑,583,29169271,서울특별시,중구,2020,5,26,22
2020-05-26,상봉1동,인터넷쇼핑,29,2204980,서울특별시,중랑구,2020,5,26,22
2020-05-26,삼성1동,인터넷쇼핑,2425,225358006,서울특별시,강남구,2020,5,26,22
2020-05-26,합정동,인터넷쇼핑,28,1716630,서울특별시,마포구,2020,5,26,22
2020-05-26,한강로동,인터넷쇼핑,233,701460,서울특별시,용산구,2020,5,26,22
2020-05-26,도화동,인터넷쇼핑,40866,141335399,서울특별시,마포구,2020,5,26,22
2020-05-26,압구정동,인터넷쇼핑,222,18432070,서울특별시,강남구,2020,5,26,22
2020-05-27,구로3동,인터넷쇼핑,227280,11742513421,서울특별시,구로구,2020,5,27,22
2020-05-27,역삼1동,인터넷쇼핑,44827,4502962541,서울특별시,강남구,2020,5,27,22
2020-05-27,한강로동,인터넷쇼핑,87544,4241561872,서울특별시,용산구,2020,5,27,22
2020-05-27,성산2동,인터넷쇼핑,78,6336030,서울특별시,마포구,2020,5,27,22
2020-05-27,반포4동,인터넷쇼핑,1,290000,서울특별시,서초구,2020,5,27,22
2020-05-27,여의동,인터넷쇼핑,161,20629723,서울특별시,영등포구,2020,5,27,22
2020-05-27,삼성1동,인터넷쇼핑,40576,2559817661,서울특별시,강남구,2020,5,27,22
2020-05-27,회현동,인터넷쇼핑,63955,630916387,서울특별시,중구,2020,5,27,22
2020-05-27,독산1동,인터넷쇼핑,79,5588288,서울특별시,금천구,2020,5,27,22
2020-05-27,방학1동,인터넷쇼핑,28,2074500,서울특별시,도봉구,2020,5,27,22
2020-05-27,상암동,인터넷쇼핑,32,562000,서울특별시,마포구,2020,5,27,22
2020-05-27,양평1동,인터넷쇼핑,1,198710,서울특별시,영등포구,2020,5,27,22
2020-05-27,염리동,인터넷쇼핑,8481,458983463,서울특별시,마포구,2020,5,27,22
2020-05-27,성수2가3동,인터넷쇼핑,1,8400,서울특별시,성동구,2020,5,27,22
2020-05-27,암사2동,인터넷쇼핑,19,3659369,서울특별시,강동구,2020,5,27,22
2020-05-27,방화1동,인터넷쇼핑,13,882000,서울특별시,강서구,2020,5,27,22
2020-05-27,문정2동,인터넷쇼핑,2,237000,서울특별시,송파구,2020,5,27,22
2020-05-27,수서동,인터넷쇼핑,20141,545006798,서울특별시,강남구,2020,5,27,22
2020-05-27,한강로동,인터넷쇼핑,201034,11218971979,서울특별시,용산구,2020,5,27,22
2020-05-27,서초3동,인터넷쇼핑,21400,3666319280,서울특별시,서초구,2020,5,27,22
2020-05-27,장충동,인터넷쇼핑,2,3785302,서울특별시,중구,2020,5,27,22
2020-05-27,신사동,인터넷쇼핑,6,404620,서울특별시,관악구,2020,5,27,22
2020-05-27,신사동,인터넷쇼핑,6,404620,서울특별시,강남구,2020,5,27,22
2020-05-27,구로3동,인터넷쇼핑,2,65200,서울특별시,구로구,2020,5,27,22
2020-05-27,남영동,인터넷쇼핑,209,3485400,서울특별시,용산구,2020,5,27,22
2020-05-27,도곡1동,인터넷쇼핑,3,73600,서울특별시,강남구,2020,5,27,22
2020-05-27,아현동,인터넷쇼핑,329727,74341390974,서울특별시,마포구,2020,5,27,22
2020-05-27,회현동,인터넷쇼핑,17325,1118969779,서울특별시,중구,2020,5,27,22
2020-05-27,천호2동,인터넷쇼핑,2042,174445156,서울특별시,강동구,2020,5,27,22
2020-05-27,소공동,인터넷쇼핑,35,28542145,서울특별시,중구,2020,5,27,22
2020-05-27,반포4동,인터넷쇼핑,5367,96592600,서울특별시,서초구,2020,5,27,22
2020-05-27,성북동,인터넷쇼핑,1,280000,서울특별시,성북구,2020,5,27,22
2020-05-27,월곡2동,인터넷쇼핑,51,4035676,서울특별시,성북구,2020,5,27,22
2020-05-27,연희동,인터넷쇼핑,214,1871338813,서울특별시,서대문구,2020,5,27,22
2020-05-27,삼성1동,인터넷쇼핑,1711,164483803,서울특별시,강남구,2020,5,27,22
2020-05-27,종로1.2.3.4가동,인터넷쇼핑,13,3024404,서울특별시,종로구,2020,5,27,22
2020-05-27,양평2동,홈쇼핑,2613,146508104,서울특별시,영등포구,2020,5,27,22
2020-05-27,을지로동,인터넷쇼핑,582,27169170,서울특별시,중구,2020,5,27,22
2020-05-27,합정동,인터넷쇼핑,5,638250,서울특별시,마포구,2020,5,27,22
2020-05-27,방배4동,인터넷쇼핑,8488,254708957,서울특별시,서초구,2020,5,27,22
2020-05-27,방배2동,홈쇼핑,3144,328259640,서울특별시,서초구,2020,5,27,22
2020-05-27,도화동,인터넷쇼핑,42185,153128140,서울특별시,마포구,2020,5,27,22
2020-05-27,일원본동,인터넷쇼핑,14,8764100,서울특별시,강남구,2020,5,27,22
2020-05-27,문래동,인터넷쇼핑,80,7242990,서울특별시,영등포구,2020,5,27,22
2020-05-27,당산2동,인터넷쇼핑,6,630512,서울특별시,영등포구,2020,5,27,22
2020-05-27,가양2동,인터넷쇼핑,2,254290,서울특별시,강서구,2020,5,27,22
2020-05-27,여의동,인터넷쇼핑,1,13032720,서울특별시,영등포구,2020,5,27,22
2020-05-27,역삼2동,인터넷쇼핑,2844,5380895721,서울특별시,강남구,2020,5,27,22
2020-05-27,논현2동,인터넷쇼핑,67,8299290,서울특별시,강남구,2020,5,27,22
2020-05-27,논현1동,인터넷쇼핑,8,1526900,서울특별시,강남구,2020,5,27,22
2020-05-27,신내2동,인터넷쇼핑,36,2981418,서울특별시,중랑구,2020,5,27,22
2020-05-27,광희동,인터넷쇼핑,2,788460,서울특별시,중구,2020,5,27,22
2020-05-27,상계10동,인터넷쇼핑,29,482000,서울특별시,노원구,2020,5,27,22
2020-05-27,사직동,인터넷쇼핑,5,1392306,서울특별시,종로구,2020,5,27,22
2020-05-27,방배2동,인터넷쇼핑,2873,197965297,서울특별시,서초구,2020,5,27,22
2020-05-27,상봉1동,인터넷쇼핑,29,1698280,서울특별시,중랑구,2020,5,27,22
2020-05-27,가산동,인터넷쇼핑,152,9509089,서울특별시,금천구,2020,5,27,22
2020-05-27,대림1동,인터넷쇼핑,21,445860,서울특별시,영등포구,2020,5,27,22
2020-05-27,합정동,인터넷쇼핑,2,186700,서울특별시,마포구,2020,5,27,22
2020-05-27,발산1동,인터넷쇼핑,33,514000,서울특별시,강서구,2020,5,27,22
2020-05-27,구로3동,인터넷쇼핑,1,715000,서울특별시,구로구,2020,5,27,22
2020-05-27,고척1동,인터넷쇼핑,19,1979950,서울특별시,구로구,2020,5,27,22
2020-05-27,시흥3동,인터넷쇼핑,127,7949620,서울특별시,금천구,2020,5,27,22
2020-05-27,여의동,인터넷쇼핑,3839,212053099,서울특별시,영등포구,2020,5,27,22
2020-05-27,천호1동,인터넷쇼핑,18,1866000,서울특별시,강동구,2020,5,27,22
2020-05-27,신대방2동,인터넷쇼핑,15745,136753120,서울특별시,동작구,2020,5,27,22
2020-05-27,한강로동,인터넷쇼핑,242,764950,서울특별시,용산구,2020,5,27,22
2020-05-27,남현동,인터넷쇼핑,3,148500,서울특별시,관악구,2020,5,27,22
2020-05-27,남영동,인터넷쇼핑,198,26260000,서울특별시,용산구,2020,5,27,22
2020-05-27,상암동,홈쇼핑,1823,92308821,서울특별시,마포구,2020,5,27,22
2020-05-27,중계2.3동,인터넷쇼핑,23,1583460,서울특별시,노원구,2020,5,27,22
2020-05-27,염창동,인터넷쇼핑,294,18039100,서울특별시,강서구,2020,5,27,22
2020-05-27,등촌1동,인터넷쇼핑,439,36358355,서울특별시,강서구,2020,5,27,22
2020-05-27,목1동,인터넷쇼핑,27,1025110,서울특별시,양천구,2020,5,27,22
2020-05-27,압구정동,인터넷쇼핑,211,18674716,서울특별시,강남구,2020,5,27,22
2020-05-27,상암동,인터넷쇼핑,250,10248570,서울특별시,마포구,2020,5,27,22
2020-05-27,마장동,인터넷쇼핑,397,34563500,서울특별시,성동구,2020,5,27,22
2020-05-27,가양1동,인터넷쇼핑,105,19165000,서울특별시,강서구,2020,5,27,22
2020-05-27,신촌동,인터넷쇼핑,5,58310,서울특별시,서대문구,2020,5,27,22
2020-05-27,서교동,인터넷쇼핑,46,3863930,서울특별시,마포구,2020,5,27,22
2020-05-27,양평2동,인터넷쇼핑,3099,142862241,서울특별시,영등포구,2020,5,27,22
2020-05-27,등촌1동,인터넷쇼핑,35,2695565,서울특별시,강서구,2020,5,27,22
2020-05-27,남영동,인터넷쇼핑,2368,49574868,서울특별시,용산구,2020,5,27,22
2020-05-27,회현동,인터넷쇼핑,301,4718098,서울특별시,중구,2020,5,27,22
2020-05-27,잠실6동,인터넷쇼핑,57,5909380,서울특별시,송파구,2020,5,27,22
2020-05-27,용답동,인터넷쇼핑,80,10486329,서울특별시,성동구,2020,5,27,22
2020-05-27,영등포동,인터넷쇼핑,1287,54044890,서울특별시,영등포구,2020,5,27,22
2020-05-27,인헌동,인터넷쇼핑,4876,315054619,서울특별시,관악구,2020,5,27,22
2020-05-27,천호2동,홈쇼핑,2892,262762340,서울특별시,강동구,2020,5,27,22
2020-05-27,면목5동,인터넷쇼핑,33,3007530,서울특별시,중랑구,2020,5,27,22
2020-05-27,목1동,인터넷쇼핑,52750,2830375476,서울특별시,양천구,2020,5,27,22
2020-05-27,역삼2동,인터넷쇼핑,4986,387414042,서울특별시,강남구,2020,5,27,22
2020-05-27,송파1동,인터넷쇼핑,91,5668628,서울특별시,송파구,2020,5,27,22
2020-05-27,용신동,인터넷쇼핑,4,349700,서울특별시,동대문구,2020,5,27,22
2020-05-27,대치2동,인터넷쇼핑,235,15320570,서울특별시,강남구,2020,5,27,22
2020-05-27,신도림동,인터넷쇼핑,1,32100,서울특별시,구로구,2020,5,27,22
2020-05-27,소공동,인터넷쇼핑,85414,14348220376,서울특별시,중구,2020,5,27,22
2020-05-27,역삼1동,인터넷쇼핑,1215,49635271,서울특별시,강남구,2020,5,27,22
2020-05-27,가양1동,인터넷쇼핑,27217,161037727,서울특별시,강서구,2020,5,27,22
2020-05-27,시흥1동,인터넷쇼핑,5,307380,서울특별시,금천구,2020,5,27,22
2020-05-27,서초3동,인터넷쇼핑,1,22550,서울특별시,서초구,2020,5,27,22
2020-05-28,상암동,홈쇼핑,2441,112263278,서울특별시,마포구,2020,5,28,22
2020-05-28,목1동,인터넷쇼핑,59,2341216,서울특별시,양천구,2020,5,28,22
2020-05-28,회현동,인터넷쇼핑,386,4741633,서울특별시,중구,2020,5,28,22
2020-05-28,중계2.3동,인터넷쇼핑,14,1022960,서울특별시,노원구,2020,5,28,22
2020-05-28,방이2동,인터넷쇼핑,52,10672450,서울특별시,송파구,2020,5,28,22
2020-05-28,역삼1동,인터넷쇼핑,2,525480,서울특별시,강남구,2020,5,28,22
2020-05-28,일원본동,인터넷쇼핑,13,830700,서울특별시,강남구,2020,5,28,22
2020-05-28,한강로동,인터넷쇼핑,211981,12161462757,서울특별시,용산구,2020,5,28,22
2020-05-28,삼성1동,인터넷쇼핑,1648,142501679,서울특별시,강남구,2020,5,28,22
2020-05-28,양평2동,인터넷쇼핑,3363,262013170,서울특별시,영등포구,2020,5,28,22
2020-05-28,구로3동,인터넷쇼핑,218054,11910258629,서울특별시,구로구,2020,5,28,22
2020-05-28,논현1동,인터넷쇼핑,5,1215700,서울특별시,강남구,2020,5,28,22
2020-05-28,방배4동,인터넷쇼핑,8312,304980159,서울특별시,서초구,2020,5,28,22
2020-05-28,마장동,인터넷쇼핑,82,8958000,서울특별시,성동구,2020,5,28,22
2020-05-28,청운효자동,인터넷쇼핑,1,200000,서울특별시,종로구,2020,5,28,22
2020-05-28,대치2동,인터넷쇼핑,1,31183,서울특별시,강남구,2020,5,28,22
2020-05-28,신도림동,인터넷쇼핑,1,557863,서울특별시,구로구,2020,5,28,22
2020-05-28,역삼2동,인터넷쇼핑,2730,542173735297,서울특별시,강남구,2020,5,28,22
2020-05-28,송파1동,인터넷쇼핑,95,19962703,서울특별시,송파구,2020,5,28,22
2020-05-28,여의동,인터넷쇼핑,3834,215901912,서울특별시,영등포구,2020,5,28,22
2020-05-28,염창동,인터넷쇼핑,242,16816620,서울특별시,강서구,2020,5,28,22
2020-05-28,상계10동,인터넷쇼핑,15,308000,서울특별시,노원구,2020,5,28,22
2020-05-28,신사동,인터넷쇼핑,13,636280,서울특별시,관악구,2020,5,28,22
2020-05-28,신사동,인터넷쇼핑,13,636280,서울특별시,강남구,2020,5,28,22
2020-05-28,합정동,인터넷쇼핑,8,2850640,서울특별시,마포구,2020,5,28,22
2020-05-28,논현2동,인터넷쇼핑,32,3879500,서울특별시,강남구,2020,5,28,22
2020-05-28,상암동,인터넷쇼핑,211,10372260,서울특별시,마포구,2020,5,28,22
2020-05-28,천호2동,인터넷쇼핑,1904,176602377,서울특별시,강동구,2020,5,28,22
2020-05-28,발산1동,인터넷쇼핑,34,460000,서울특별시,강서구,2020,5,28,22
2020-05-28,신촌동,인터넷쇼핑,4,1820400,서울특별시,서대문구,2020,5,28,22
2020-05-28,상암동,인터넷쇼핑,23,384000,서울특별시,마포구,2020,5,28,22
2020-05-28,수서동,인터넷쇼핑,12944,340972784,서울특별시,강남구,2020,5,28,22
2020-05-28,방배2동,인터넷쇼핑,4501,290632601,서울특별시,서초구,2020,5,28,22
2020-05-28,을지로동,인터넷쇼핑,674,29080337,서울특별시,중구,2020,5,28,22
2020-05-28,광장동,인터넷쇼핑,1,36000,서울특별시,광진구,2020,5,28,22
2020-05-28,압구정동,인터넷쇼핑,178,16189899,서울특별시,강남구,2020,5,28,22
2020-05-28,영등포동,인터넷쇼핑,6,1717300,서울특별시,영등포구,2020,5,28,22
2020-05-28,영등포동,인터넷쇼핑,2413,134081830,서울특별시,영등포구,2020,5,28,22
2020-05-28,암사2동,인터넷쇼핑,9,934690,서울특별시,강동구,2020,5,28,22
2020-05-28,서초4동,인터넷쇼핑,130,4650380,서울특별시,서초구,2020,5,28,22
2020-05-28,합정동,인터넷쇼핑,3,591540,서울특별시,마포구,2020,5,28,22
2020-05-28,용답동,인터넷쇼핑,39,6994739,서울특별시,성동구,2020,5,28,22
2020-05-28,등촌1동,인터넷쇼핑,43,4267893,서울특별시,강서구,2020,5,28,22
2020-05-28,가양1동,인터넷쇼핑,102,16231000,서울특별시,강서구,2020,5,28,22
2020-05-28,도곡1동,인터넷쇼핑,3,4730970,서울특별시,강남구,2020,5,28,22
2020-05-28,구로3동,인터넷쇼핑,1,1980000,서울특별시,구로구,2020,5,28,22
2020-05-28,목1동,인터넷쇼핑,2,330000,서울특별시,양천구,2020,5,28,22
2020-05-28,가양1동,인터넷쇼핑,26192,168602048,서울특별시,강서구,2020,5,28,22
2020-05-28,양평1동,인터넷쇼핑,1,24400,서울특별시,영등포구,2020,5,28,22
2020-05-28,회현동,인터넷쇼핑,63423,627155834,서울특별시,중구,2020,5,28,22
2020-05-28,성수2가3동,인터넷쇼핑,14,15400,서울특별시,성동구,2020,5,28,22
2020-05-28,면목5동,인터넷쇼핑,38,2998800,서울특별시,중랑구,2020,5,28,22
2020-05-28,신내2동,인터넷쇼핑,29,2297260,서울특별시,중랑구,2020,5,28,22
2020-05-28,한강로동,인터넷쇼핑,247,709620,서울특별시,용산구,2020,5,28,22
2020-05-28,소공동,인터넷쇼핑,9,1022706,서울특별시,중구,2020,5,28,22
2020-05-28,대림1동,인터넷쇼핑,15,152300,서울특별시,영등포구,2020,5,28,22
2020-05-28,방화1동,인터넷쇼핑,8,658500,서울특별시,강서구,2020,5,28,22
2020-05-28,신대방2동,인터넷쇼핑,16221,137869910,서울특별시,동작구,2020,5,28,22
2020-05-28,역삼1동,인터넷쇼핑,48935,4859082336,서울특별시,강남구,2020,5,28,22
2020-05-28,역삼1동,인터넷쇼핑,1328,41862702,서울특별시,강남구,2020,5,28,22
2020-05-28,염리동,인터넷쇼핑,9945,583184347,서울특별시,마포구,2020,5,28,22
2020-05-28,남영동,인터넷쇼핑,2499,47328197,서울특별시,용산구,2020,5,28,22
2020-05-28,시흥1동,인터넷쇼핑,7,287430,서울특별시,금천구,2020,5,28,22
2020-05-28,등촌1동,인터넷쇼핑,447,62520450,서울특별시,강서구,2020,5,28,22
2020-05-28,소공동,인터넷쇼핑,33,1875500,서울특별시,중구,2020,5,28,22
2020-05-28,인헌동,인터넷쇼핑,4145,243219002,서울특별시,관악구,2020,5,28,22
2020-05-28,공항동,인터넷쇼핑,1330,43903556,서울특별시,강서구,2020,5,28,22
2020-05-28,방학1동,인터넷쇼핑,19,1402755,서울특별시,도봉구,2020,5,28,22
2020-05-28,고척1동,인터넷쇼핑,15,2345860,서울특별시,구로구,2020,5,28,22
2020-05-28,서초3동,인터넷쇼핑,1,28620,서울특별시,서초구,2020,5,28,22
2020-05-28,소공동,인터넷쇼핑,82003,15002649926,서울특별시,중구,2020,5,28,22
2020-05-28,도화동,인터넷쇼핑,43066,159543513,서울특별시,마포구,2020,5,28,22
2020-05-28,아현동,인터넷쇼핑,302076,11009095615,서울특별시,마포구,2020,5,28,22
2020-05-28,역삼2동,인터넷쇼핑,5119,395430108,서울특별시,강남구,2020,5,28,22
2020-05-28,한강로동,인터넷쇼핑,107889,5449040369,서울특별시,용산구,2020,5,28,22
2020-05-28,남영동,인터넷쇼핑,160,21485000,서울특별시,용산구,2020,5,28,22
2020-05-28,성산2동,인터넷쇼핑,72,5238170,서울특별시,마포구,2020,5,28,22
2020-05-28,서교동,인터넷쇼핑,56,4613870,서울특별시,마포구,2020,5,28,22
2020-05-28,잠실6동,인터넷쇼핑,66,6089320,서울특별시,송파구,2020,5,28,22
2020-05-28,남영동,인터넷쇼핑,191,3944660,서울특별시,용산구,2020,5,28,22
2020-05-28,광희동,인터넷쇼핑,6,834500,서울특별시,중구,2020,5,28,22
2020-05-28,천호2동,홈쇼핑,3045,370573052,서울특별시,강동구,2020,5,28,22
2020-05-28,대치2동,인터넷쇼핑,193,12192020,서울특별시,강남구,2020,5,28,22
2020-05-28,서초3동,인터넷쇼핑,171,32813870,서울특별시,서초구,2020,5,28,22
2020-05-28,천호1동,인터넷쇼핑,33,2339528,서울특별시,강동구,2020,5,28,22
2020-05-28,구로3동,인터넷쇼핑,7,152800,서울특별시,구로구,2020,5,28,22
2020-05-28,시흥3동,인터넷쇼핑,152,7653866,서울특별시,금천구,2020,5,28,22
2020-05-28,여의동,인터넷쇼핑,166,334448141,서울특별시,영등포구,2020,5,28,22
2020-05-28,회현동,인터넷쇼핑,15947,1067195595,서울특별시,중구,2020,5,28,22
2020-05-28,양평2동,홈쇼핑,2472,258190361,서울특별시,영등포구,2020,5,28,22
2020-05-28,가양2동,인터넷쇼핑,1,190200,서울특별시,강서구,2020,5,28,22
2020-05-28,반포4동,인터넷쇼핑,4773,84205900,서울특별시,서초구,2020,5,28,22
2020-05-28,가산동,인터넷쇼핑,202,15776100,서울특별시,금천구,2020,5,28,22
2020-05-28,상봉1동,인터넷쇼핑,18,1312750,서울특별시,중랑구,2020,5,28,22
2020-05-28,목1동,인터넷쇼핑,50202,2754377644,서울특별시,양천구,2020,5,28,22
2020-05-28,삼성1동,인터넷쇼핑,33630,1969029568,서울특별시,강남구,2020,5,28,22
2020-05-28,문래동,인터넷쇼핑,63,5699256,서울특별시,영등포구,2020,5,28,22
2020-05-28,방배2동,홈쇼핑,5520,512065399,서울특별시,서초구,2020,5,28,22
2020-05-28,월곡2동,인터넷쇼핑,52,4827104,서울특별시,성북구,2020,5,28,22
2020-05-28,연희동,인터넷쇼핑,251,2684123073,서울특별시,서대문구,2020,5,28,22
2020-05-28,독산1동,인터넷쇼핑,70,5937712,서울특별시,금천구,2020,5,28,22
2020-05-28,당산2동,인터넷쇼핑,4,352900,서울특별시,영등포구,2020,5,28,22
2020-05-28,남현동,인터넷쇼핑,1,33240,서울특별시,관악구,2020,5,28,22
2020-05-29,여의동,인터넷쇼핑,198,131550567,서울특별시,영등포구,2020,5,29,22
2020-05-29,양평2동,인터넷쇼핑,3629,245994378,서울특별시,영등포구,2020,5,29,22
2020-05-29,가산동,인터넷쇼핑,158,11668755,서울특별시,금천구,2020,5,29,22
2020-05-29,신촌동,인터넷쇼핑,3,1878160,서울특별시,서대문구,2020,5,29,22
2020-05-29,잠실6동,인터넷쇼핑,51,4289080,서울특별시,송파구,2020,5,29,22
2020-05-29,연희동,인터넷쇼핑,365,3133202836,서울특별시,서대문구,2020,5,29,22
2020-05-29,삼성1동,인터넷쇼핑,58658,3093838114,서울특별시,강남구,2020,5,29,22
2020-05-29,장충동,인터넷쇼핑,25,10598805,서울특별시,중구,2020,5,29,22
2020-05-29,영등포동,인터넷쇼핑,1410,90501490,서울특별시,영등포구,2020,5,29,22
2020-05-29,대치2동,인터넷쇼핑,5,1058344,서울특별시,강남구,2020,5,29,22
2020-05-29,암사2동,인터넷쇼핑,7,625320,서울특별시,강동구,2020,5,29,22
2020-05-29,성수2가3동,인터넷쇼핑,1,8400,서울특별시,성동구,2020,5,29,22
2020-05-29,역삼1동,인터넷쇼핑,35505,3727300902,서울특별시,강남구,2020,5,29,22
2020-05-29,성산2동,인터넷쇼핑,60,4738740,서울특별시,마포구,2020,5,29,22
2020-05-29,목1동,인터넷쇼핑,50,1827486,서울특별시,양천구,2020,5,29,22
2020-05-29,소공동,인터넷쇼핑,48,32177960,서울특별시,중구,2020,5,29,22
2020-05-29,목1동,인터넷쇼핑,1,16500,서울특별시,양천구,2020,5,29,22
2020-05-29,신대방2동,인터넷쇼핑,16197,139313240,서울특별시,동작구,2020,5,29,22
2020-05-29,방배2동,인터넷쇼핑,3458,328550341,서울특별시,서초구,2020,5,29,22
2020-05-29,명동,인터넷쇼핑,1,794300,서울특별시,중구,2020,5,29,22
2020-05-29,서초3동,인터넷쇼핑,3,21489,서울특별시,서초구,2020,5,29,22
2020-05-29,수서동,인터넷쇼핑,13553,393166623,서울특별시,강남구,2020,5,29,22
2020-05-29,반포4동,인터넷쇼핑,5045,90095000,서울특별시,서초구,2020,5,29,22
2020-05-29,회현동,인터넷쇼핑,15960,1113824320,서울특별시,중구,2020,5,29,22
2020-05-29,송파1동,인터넷쇼핑,95,9209865,서울특별시,송파구,2020,5,29,22
2020-05-29,가양1동,인터넷쇼핑,25986,160134227,서울특별시,강서구,2020,5,29,22
2020-05-29,거여1동,인터넷쇼핑,1,2664800,서울특별시,송파구,2020,5,29,22
2020-05-29,목1동,인터넷쇼핑,48086,2639403826,서울특별시,양천구,2020,5,29,22
2020-05-29,상암동,홈쇼핑,2674,125487863,서울특별시,마포구,2020,5,29,22
2020-05-29,공항동,인터넷쇼핑,1165,49599855,서울특별시,강서구,2020,5,29,22
2020-05-29,염창동,인터넷쇼핑,833,29937860,서울특별시,강서구,2020,5,29,22
2020-05-29,아현동,인터넷쇼핑,281325,10750710386,서울특별시,마포구,2020,5,29,22
2020-05-29,독산1동,인터넷쇼핑,78,6512730,서울특별시,금천구,2020,5,29,22
2020-05-29,천호1동,인터넷쇼핑,30,2473250,서울특별시,강동구,2020,5,29,22
2020-05-29,서초3동,인터넷쇼핑,40,8572538,서울특별시,서초구,2020,5,29,22
2020-05-29,신내2동,인터넷쇼핑,16,1947780,서울특별시,중랑구,2020,5,29,22
2020-05-29,한강로동,인터넷쇼핑,236,683280,서울특별시,용산구,2020,5,29,22
2020-05-29,합정동,인터넷쇼핑,14,4801230,서울특별시,마포구,2020,5,29,22
